UBI	NAICS	OPEN DATE	CLOSE DATE
602102383	999990	02/26/2001	OPEN
602102133	453998	03/02/2001	12/31/2008
602103765	999990	03/05/2001	OPEN
602083390	999990	12/11/2000	OPEN
602100974	236115	03/01/2001	12/31/2006
602126470	999990	06/04/2001	OPEN
602071029	999990	10/09/2000	OPEN
602099978	238210	01/01/2001	09/30/2002
602084300	999990	12/01/2000	OPEN
602109597	541310	04/01/2001	09/30/2013
602081591	999990	12/01/2000	OPEN
602094103	813990	12/01/2000	OPEN
602088020	999990	01/03/2001	OPEN
602103195	445120	04/01/2001	04/01/2001
602116868	531390	04/26/2001	OPEN
602064548	541519	03/01/2000	12/31/2007
602072316	812310	06/01/2002	10/01/2003
602092006	999990	01/19/2001	OPEN
602106474	999990	03/12/2001	OPEN
602124688	518210	07/01/2001	03/31/2007
602100754	811111	04/01/2002	04/30/2010
602088091	481211	01/03/2001	12/31/2003
602091835	443142	10/12/2000	12/31/2004
602103142	999990	03/07/2001	OPEN
602090355	999990	01/10/2001	OPEN
602115829	999990	null	OPEN
602069623	999990	10/04/2000	OPEN
602067202	453998	09/01/2000	OPEN
602126517	711120	12/01/2001	05/02/2004
602070798	561740	01/01/2001	12/30/2001
602088950	541690	01/01/2001	OPEN
602110886	null	null	OPEN
602078581	531210	01/01/2001	12/31/2001
602083546	999990	12/11/2000	OPEN
602114308	238220	04/23/2001	OPEN
602062685	112120	01/01/2002	OPEN
602062104	236118	09/01/2000	06/30/2009
602064811	311710	11/01/2000	OPEN
602067922	561499	01/01/2001	OPEN
602068931	445110	09/28/2000	09/28/2000
602119158	238990	05/01/2001	09/16/2002
602103837	999990	03/02/2001	OPEN
602095993	812990	07/01/2001	12/31/2005
602078294	541850	11/01/2000	OPEN
602116793	238320	05/01/2001	03/31/2014
602121305	611420	05/01/2001	OPEN
602068355	999990	09/26/2000	OPEN
602105613	531390	07/01/2002	OPEN
602112174	325311	05/01/2001	06/30/2007
602077799	541614	05/01/2000	OPEN
602083089	999990	12/07/2000	OPEN
602085715	999990	12/08/2000	OPEN
602063521	999990	09/06/2000	OPEN
602088290	454390	01/01/2001	12/31/2002
602110832	null	null	OPEN
602075364	999990	10/31/2000	OPEN
602116773	541511	04/09/2001	12/31/2013
602086857	453998	01/01/2001	01/01/2003
602087461	999990	12/28/2000	OPEN
602069686	236118	11/01/2000	11/30/2009
602084190	541211	12/01/2000	OPEN
602079710	453998	12/01/2000	12/31/2012
602099394	531390	02/20/2001	OPEN
602102369	999990	02/26/2001	OPEN
602082569	235990	02/01/2001	06/30/2001
602083196	541990	04/01/2001	OPEN
602061648	236115	01/01/2001	01/01/2009
602075932	541512	11/01/2000	09/30/2002
602095021	423860	01/01/2001	05/01/2003
602098290	561499	01/01/2001	03/31/2003
602128653	999990	null	OPEN
602116990	999990	04/30/2001	OPEN
602064901	531210	07/01/2000	OPEN
602066399	423430	05/01/2000	06/30/2002
602103891	531210	03/01/2001	05/15/2002
602085192	531390	01/01/2001	OPEN
602122874	null	null	OPEN
602108121	442210	04/01/2001	12/31/2006
602131104	453998	08/01/2001	12/31/2003
602106909	236115	03/16/2001	OPEN
602126830	523920	01/01/2001	OPEN
602067679	999990	09/26/2000	OPEN
602081717	561499	11/29/2000	OPEN
602111958	null	null	OPEN
602086825	322230	10/01/2000	07/31/2006
602077532	999990	null	OPEN
602078484	623220	06/01/2001	06/01/2001
602094796	512110	01/30/2001	OPEN
602112011	811122	04/01/2001	09/30/2002
602083494	999990	12/12/2000	OPEN
602088893	331318	02/01/2001	OPEN
602081864	999990	11/28/2000	OPEN
602068241	722513	10/01/2000	06/30/2002
602065470	999990	09/14/2000	OPEN
602098883	524210	01/18/2001	12/31/2010
602107809	423430	03/01/2001	02/28/2007
602099951	238910	02/01/2001	12/31/2006
602101847	541512	09/01/2002	OPEN
602102034	561499	02/23/2001	12/31/2001
602070054	999990	09/07/2000	OPEN
602118535	null	null	OPEN
602081232	541990	11/01/2000	OPEN
602093268	236115	01/01/2001	06/30/2004
602080930	999990	null	OPEN
602132679	null	null	OPEN
602077768	446199	12/01/2000	12/31/2000
602068298	999990	09/26/2000	OPEN
602093474	999990	01/24/2001	OPEN
602064381	561621	10/01/2000	12/31/2011
602105316	531210	03/01/2001	OPEN
602080445	424430	01/01/2001	OPEN
602095928	561330	03/01/2001	12/31/2001
602112065	238110	04/01/2001	03/31/2009
602125248	561410	06/01/2001	06/01/2001
602109486	524210	07/01/2001	03/30/2003
602064129	561612	11/01/2002	12/31/2003
602128239	238110	06/15/2001	06/30/2013
602132181	null	null	OPEN
602093058	999990	01/23/2001	OPEN
602106598	623990	01/01/2001	OPEN
602128808	238990	06/01/2001	08/01/2002
602066374	713930	09/01/2000	09/30/2008
602100060	999990	02/22/2001	OPEN
602082301	999990	11/20/2000	OPEN
602085140	532490	12/01/2000	OPEN
602094040	541219	01/01/2001	09/30/2006
602088916	722511	02/01/2001	12/31/2011
602085774	541519	01/01/1998	OPEN
602105046	531210	05/01/2010	OPEN
602108532	999990	03/22/2001	OPEN
602100144	999990	02/20/2001	OPEN
602130867	325998	07/01/2001	OPEN
602114415	334614	06/01/2001	06/01/2001
602085985	999990	12/18/2000	OPEN
602105345	238990	03/01/2001	OPEN
602081735	532299	11/29/2000	02/26/2012
602075931	999990	10/31/2000	OPEN
602089372	541199	01/01/2001	OPEN
602123369	999990	05/24/2001	OPEN
602129668	999990	06/21/2001	OPEN
602099086	236115	02/01/2001	12/31/2004
602095701	541611	02/01/2001	03/26/2002
602132439	423140	09/01/2001	02/29/2008
602104068	531390	07/01/2001	OPEN
602123738	453998	10/01/2001	12/31/2001
602101062	999990	02/26/2001	OPEN
602093735	339999	01/01/2001	12/31/2009
602095280	999990	02/01/2001	OPEN
602119696	443142	07/01/2001	06/30/2013
602102798	541519	02/01/2001	12/31/2001
602126022	453998	06/06/2001	OPEN
602091356	999990	01/16/2001	OPEN
602092889	336611	01/01/2000	OPEN
602089668	238210	01/01/2001	OPEN
602078406	999990	11/15/2000	OPEN
602063800	541990	09/01/2000	09/01/2000
602083289	722511	12/01/2000	06/30/2013
602125120	999990	05/25/2001	OPEN
602084792	518210	01/09/2001	OPEN
602072915	999990	10/17/2000	OPEN
602124512	null	null	OPEN
602078533	561990	12/01/2000	OPEN
602063913	999990	09/07/2000	OPEN
602067571	722310	09/01/2000	09/30/2008
602068083	522292	05/01/2002	OPEN
602125183	null	null	OPEN
602130547	531110	08/01/2001	08/01/2001
602108023	999990	03/21/2001	OPEN
602120553	115114	10/01/2011	OPEN
602121928	611110	08/01/2001	OPEN
602107371	999990	03/19/2001	OPEN
602084249	621111	01/01/2001	OPEN
602070151	541870	10/01/2000	07/25/2001
602095531	443142	01/01/2001	06/30/2001
602116781	811111	01/01/2013	07/24/2014
602097469	611692	03/12/2001	03/30/2012
602064147	999990	null	OPEN
602093827	541110	01/01/2002	OPEN
602123290	722511	05/01/2001	03/31/2003
602078112	999990	11/08/2000	OPEN
602093085	999990	12/27/2000	OPEN
602083942	237210	12/11/2000	OPEN
602115571	237210	03/01/2001	12/31/2003
602123024	999990	05/18/2001	OPEN
602129790	722513	11/01/2001	05/31/2006
602131481	445120	07/01/2001	07/31/2004
602130077	999990	06/22/2001	OPEN
602068140	453220	09/01/2000	06/30/2009
602125896	238140	06/01/2001	10/01/2003
602091587	442110	02/01/2001	11/08/2011
602073043	611699	10/01/2000	10/01/2000
602112979	null	04/12/2001	OPEN
602083105	311612	01/01/2001	OPEN
602085102	999990	12/13/2000	OPEN
602076260	722410	12/01/2000	07/31/2002
602124497	423820	05/01/2001	OPEN
602083509	561990	01/01/2001	12/31/2004
602125474	323111	06/01/2001	OPEN
602111313	484121	04/01/2001	OPEN
602130699	443142	09/01/2001	12/31/2003
602122348	237210	01/27/2002	03/31/2005
602111150	453998	04/01/2001	OPEN
602062066	236115	09/01/2000	OPEN
602071491	561312	10/12/2000	03/31/2008
602076999	999990	11/07/2000	OPEN
602101484	null	null	OPEN
602063471	541890	09/05/2000	OPEN
602064957	453998	10/01/2000	12/31/2000
602130925	624190	07/01/2001	OPEN
602130394	233210	06/01/2001	06/30/2002
602097515	999990	01/12/2001	OPEN
602066268	999990	09/19/2000	OPEN
602121027	454210	04/01/2001	OPEN
602084546	238170	11/01/2000	12/31/2001
602074083	236115	10/01/2000	07/31/2002
602082788	null	null	OPEN
602119097	999990	05/08/2001	OPEN
602129594	339999	06/01/2001	03/31/2002
602063108	238110	10/01/2000	OPEN
602113064	541618	04/01/2001	01/31/2012
602074656	999990	10/04/2000	OPEN
602129940	999990	06/21/2001	OPEN
602070522	531390	11/01/2000	05/21/2001
602124943	null	null	OPEN
602062679	541110	09/01/2000	06/30/2005
602063919	999990	09/07/2000	OPEN
602129475	541611	06/19/2001	06/30/2004
602085023	999990	null	OPEN
602085868	441310	01/01/2001	OPEN
602062810	238210	08/01/1994	OPEN
602076403	236115	07/01/2002	12/31/2012
602061294	236118	08/01/2000	03/01/2006
602077786	999990	null	OPEN
602111022	442299	04/01/2001	01/31/2004
602096548	999990	01/30/2001	OPEN
602074554	423990	10/26/2000	OPEN
602118704	561730	05/01/2001	12/31/2009
602086542	233210	01/01/2001	12/21/2001
602079152	561720	01/01/2001	12/07/2012
602066190	999990	09/18/2000	OPEN
602116808	null	null	OPEN
602065824	236118	09/01/2000	09/01/2000
602067501	999990	09/22/2000	OPEN
602071586	999990	10/11/2000	OPEN
602094957	453220	02/01/2001	OPEN
602094831	315210	02/01/2001	03/31/2001
